,true_labels,predicted_labels
31564,17,17
58518,6,6
31959,27,27
89917,16,16
80588,17,17
56856,12,12
45193,17,17
123164,26,26
69958,27,27
81519,17,17
56267,25,25
51348,9,16
95593,8,8
8113,8,8
76354,27,27
7343,17,17
56519,24,24
93682,17,17
103050,0,0
91215,28,28
422,5,5
113686,28,28
94021,12,12
17303,15,15
90681,12,12
42979,17,17
12445,29,29
11995,29,29
84205,21,21
8296,2,2
99345,22,22
26466,15,15
115684,17,17
7418,17,17
121663,30,30
1175,17,17
89673,3,3
54517,17,17
100464,8,8
62259,17,17
107297,18,18
95114,12,12
1914,18,17
88165,20,20
84794,16,16
49225,12,12
5264,13,13
43843,17,17
61393,18,18
32531,16,16
90304,8,28
19864,23,23
5449,17,17
44080,24,24
112579,8,8
92080,3,3
82749,8,8
10565,8,8
83165,17,17
108179,9,9
21962,8,8
48012,26,26
96000,5,5
120021,8,8
98836,21,21
53372,8,8
54228,3,28
56477,17,17
30630,8,8
104908,12,12
71372,2,2
63765,25,25
37545,17,17
100324,17,17
76451,2,2
121495,0,0
7722,17,17
38784,25,25
96017,9,12
18269,17,17
75086,21,21
69670,18,18
53530,17,17
36039,17,17
14296,2,2
121083,6,6
37915,1,1
52843,17,17
158,2,8
20172,26,26
2300,17,17
104220,26,26
96464,13,0
56009,17,17
31140,12,12
79822,8,8
87701,3,17
106106,12,23
68419,15,15
27539,5,5
64724,10,10
87763,0,0
72217,8,8
58079,25,25
114554,9,9
28297,22,22
3306,17,17
23507,29,25
97001,18,18
22094,29,17
26829,27,27
40445,17,17
20135,17,17
71715,4,4
101177,12,12
45257,8,8
12668,17,17
33237,6,17
65517,20,20
100531,30,30
38647,1,1
85026,10,10
91156,13,3
83764,21,21
114197,12,12
103630,10,10
77590,8,8
82178,16,16
80644,6,6
1633,15,15
122820,11,11
83999,8,8
97197,17,17
22636,29,29
11977,7,7
57216,17,17
108823,18,18
57762,16,16
50741,3,3
52419,19,19
25959,16,16
68663,8,8
562,17,17
53135,8,8
83810,11,11
95840,26,26
61036,21,21
106231,15,15
7475,17,17
83046,21,21
62779,17,17
75588,2,2
84247,15,15
31223,8,8
99080,0,0
104577,20,20
118683,18,18
75975,17,17
100287,21,21
118497,7,7
111663,9,8
70800,21,21
34932,18,18
16736,1,1
49774,17,17
30499,5,5
77676,15,15
47309,13,13
5957,17,17
64851,8,8
29268,16,16
14305,8,8
21614,15,15
98691,28,28
20265,27,27
115404,28,28
102575,6,6
6942,8,8
86869,8,8
103079,17,17
62210,3,3
49798,17,17
1736,18,18
8035,8,8
87012,17,17
8854,17,17
116952,8,8
101725,19,19
94495,30,30
38943,8,8
20415,17,17
35417,5,5
93734,15,15
29880,16,16
81723,27,27
43320,17,17
90423,8,8
79555,27,27
86243,22,22
107154,13,13
852,17,17
90700,12,12
82691,24,24
122241,26,26
9137,5,5
71383,21,21
3300,28,28
13661,17,17
121613,16,16
118148,0,0
76845,18,18
65268,17,17
119393,27,27
46757,21,21
8866,17,17
63360,28,28
40137,17,17
38323,6,6
88044,12,12
43956,25,25
89198,15,15
9520,17,17
3913,17,17
84898,4,4
112049,21,21
31121,25,25
64827,30,30
936,17,17
103688,20,20
90501,13,13
10187,17,17
101368,13,13
79761,8,8
8509,11,11
61614,8,8
88836,18,18
100456,3,3
104040,11,11
14195,5,5
110400,17,17
45624,5,5
56981,8,8
85143,13,13
19165,16,16
102408,8,12
62656,10,10
83156,1,1
76020,20,20
62788,21,21
75850,17,17
48628,25,17
12557,8,8
124126,17,17
82683,17,17
41015,2,2
32318,12,12
53348,17,17
82348,22,22
74282,23,23
58159,15,15
16577,8,8
15799,17,17
4663,17,17
37316,3,24
23443,29,29
97782,16,16
65182,12,12
81390,6,17
86331,3,3
3270,8,8
122007,27,27
66059,8,8
44749,12,12
62332,24,24
58532,18,17
112142,19,19
15562,12,12
1479,17,17
34686,27,27
115671,22,22
52844,24,24
13148,23,3
78973,6,6
71757,15,15
110809,5,5
25584,27,27
16153,29,12
103156,0,0
22402,2,2
98553,17,17
24096,17,17
3329,27,27
26164,12,12
109037,21,21
98056,22,22
100098,17,17
22200,11,11
43002,3,3
30758,25,25
65962,6,6
1742,8,8
14804,8,8
77717,24,17
116133,30,30
93598,3,3
2627,29,29
99406,3,17
118676,30,21
26186,8,8
123616,21,21
32513,16,16
25179,5,5
78035,11,11
98608,0,0
2333,17,17
80304,11,11
119744,3,3
10213,29,29
97967,17,17
19263,8,8
82814,30,30
122590,11,11
82721,24,4
32727,17,17
45803,17,28
16117,29,29
61917,10,10
53538,17,17
52457,6,6
49929,16,16
59521,21,21
80095,10,10
6691,21,21
84183,1,1
72866,4,17
17606,29,29
36875,17,17
76414,24,24
119710,28,28
42165,16,16
4256,6,6
106104,17,17
51390,17,17
89844,21,21
110766,8,8
116368,17,17
35988,17,17
54060,15,15
91677,17,17
47757,17,17
48765,25,25
120270,26,26
69243,8,8
118246,17,25
86734,16,16
116569,30,30
110054,12,12
118018,13,13
51916,17,17
121409,20,20
17884,17,17
60565,8,8
34305,8,8
86878,2,17
9814,17,17
86640,27,27
80705,24,24
58571,6,6
94818,8,8
80544,27,27
43000,19,19
32695,17,17
6554,15,15
67686,28,17
114941,23,23
56334,3,3
55198,6,25
48256,7,7
9652,17,17
80558,17,17
47848,17,17
80120,8,8
11372,6,6
37571,27,27
113577,8,8
60735,17,17
28829,17,17
83079,17,17
73910,3,3
1295,3,3
6602,29,29
96884,0,0
93250,18,18
72874,27,27
6754,18,18
50144,25,25
9317,8,8
24494,5,8
25653,29,29
62036,17,17
30336,8,8
98642,30,30
51821,2,8
95064,22,22
54449,6,6
94016,12,12
15593,17,17
113867,21,21
93720,8,8
121427,8,8
113996,26,26
68799,27,27
63380,15,15
114351,12,12
65406,6,6
123628,3,3
23868,5,5
36261,8,8
79708,19,19
18093,17,17
77068,17,17
110426,3,3
74333,24,24
115478,17,17
20255,8,8
57898,17,17
84011,8,8
114687,18,18
110856,17,17
45352,26,26
54670,17,17
95406,17,17
8141,17,17
2624,8,8
76462,27,27
107520,17,17
701,8,8
88178,22,22
41292,17,17
67754,8,8
40217,8,8
46296,18,18
22739,23,23
40114,18,18
12310,16,16
23595,17,17
62283,12,12
29824,11,11
12373,17,17
91028,6,6
76814,17,17
116725,8,8
80003,17,17
82576,13,13
40374,22,22
68982,22,22
119974,15,15
20960,22,22
8665,16,16
54925,18,18
19614,29,29
11947,19,19
94844,12,17
83089,15,15
72259,10,10
117619,19,19
70802,6,6
1808,17,17
31156,17,17
92823,16,16
50527,8,8
58381,11,11
62893,17,17
100296,5,5
110351,8,8
96221,4,4
20355,17,17
74056,6,6
13824,28,28
118708,7,7
3031,8,8
20489,18,18
20542,15,15
55924,17,17
89652,21,21
98853,28,28
70171,21,21
33110,16,8
58366,17,17
87022,8,8
43365,17,17
49110,25,25
40271,25,17
66906,17,12
122367,11,11
42641,8,8
8546,17,17
49406,18,18
99461,17,17
44163,17,17
46583,1,1
109590,17,17
88554,17,17
42654,17,17
9783,15,15
5052,8,8
16502,17,17
46575,24,20
6948,19,19
105148,27,25
14952,17,17
99132,27,27
97494,11,11
23927,29,29
75175,5,5
60775,2,2
23146,12,12
33080,17,17
78130,11,11
44097,23,23
43215,5,5
90635,30,30
21096,12,12
85497,17,17
87885,8,8
83015,17,17
51424,8,8
37533,1,1
88597,21,21
68627,17,2
40401,17,17
72919,17,17
43616,17,17
87981,28,12
56434,17,17
62067,5,5
6545,8,8
67545,12,12
33833,25,25
89727,13,13
82690,15,15
74930,8,8
34323,23,23
102810,21,21
107644,26,26
39515,22,22
800,6,6
15000,17,17
102962,4,12
19355,17,17
70026,8,8
93545,11,11
72809,21,21
37288,17,17
13694,22,22
121691,20,20
115698,22,22
117854,19,19
66466,22,22
96328,8,8
31646,17,17
14712,15,15
114333,21,21
65065,21,21
107841,30,30
117381,8,8
16307,17,17
28991,26,26
12603,17,17
64251,25,25
13688,8,8
30749,16,16
22524,19,19
70571,24,24
5995,3,17
116735,0,0
73066,17,17
91441,8,8
90286,27,27
104636,20,20
36162,11,11
88011,26,26
7013,29,29
76980,15,15
82545,6,6
64890,3,3
100626,22,22
106023,17,17
79999,5,17
99674,30,19
118949,23,23
56712,8,8
42897,8,8
68600,17,17
116986,21,2
82553,17,17
123120,27,27
58485,27,27
68432,12,12
49318,17,17
39118,5,17
84512,6,6
119778,30,30
3272,26,26
24282,17,17
113777,23,23
118282,12,12
85401,4,4
22910,29,13
19230,17,17
52231,5,17
116373,17,17
32311,17,17
15189,17,17
16451,29,25
90108,0,0
9659,23,23
52489,17,17
20268,12,12
10918,17,17
93294,28,3
36074,18,18
95047,12,12
61984,5,5
42603,17,17
118538,30,30
22935,18,18
64819,3,12
74629,25,25
44710,8,8
51147,8,8
49320,17,17
68886,8,8
110917,27,27
33454,17,17
12273,17,17
905,13,13
63152,18,18
137,24,24
14181,16,8
11823,17,17
89914,26,26
42250,17,17
90753,10,10
63771,10,10
50322,1,1
2971,8,8
50754,21,21
114323,13,17
121899,17,17
75512,28,28
28996,15,15
76665,30,17
40512,17,17
47222,25,25
11328,29,29
87407,13,13
121578,17,17
36423,17,17
93674,5,8
99373,18,18
86484,21,21
121745,9,9
99587,0,0
113860,28,28
120462,0,0
74443,27,27
92359,21,21
109371,0,0
104370,2,2
63224,12,12
32335,17,17
59384,18,17
116798,26,26
13513,12,12
23392,29,29
51601,17,17
124064,18,18
82645,6,6
31580,17,17
93675,22,22
107452,17,17
83628,21,21
2172,8,8
57059,22,22
56219,17,17
60553,25,25
7255,17,17
80973,5,5
46171,8,8
68961,16,16
120621,23,23
104382,13,13
37234,2,17
107192,28,28
112239,19,19
29774,25,25
118796,20,17
6510,18,18
56419,17,17
16800,8,8
35469,17,17
112500,13,13
56001,2,2
120972,17,17
27998,25,25
111969,0,0
96461,7,7
66420,3,3
107291,17,17
7318,15,8
14395,12,17
80178,17,17
75261,17,17
79456,8,8
97580,14,15
31599,2,2
31392,11,11
88134,17,17
34513,2,2
37811,18,18
122156,17,2
88639,15,15
6459,15,15
30551,26,26
114768,17,15
121548,9,9
97472,17,17
40913,3,3
52556,18,18
47649,18,18
57462,13,13
72875,8,8
71886,17,17
69006,8,8
68490,8,8
48763,17,17
81722,16,16
49070,16,16
90448,0,0
112539,7,7
85921,8,8
68724,16,16
109213,17,17
96236,27,27
72472,2,2
70834,15,15
105765,3,3
41008,26,26
80961,19,19
100692,30,30
114695,6,6
7332,17,17
72001,5,8
74468,10,10
45059,18,18
101135,5,5
51100,18,18
31265,17,17
93769,12,12
10936,14,14
17952,17,17
102602,0,0
65401,17,17
40890,17,17
7281,8,5
43044,17,17
43349,19,19
42041,25,25
120895,14,14
72140,6,6
18550,12,12
42052,17,17
46179,25,25
43565,8,8
91893,12,12
109246,26,26
45328,1,1
69469,17,17
10028,8,8
59218,25,25
122846,17,17
2964,18,18
81756,28,28
78204,8,17
96720,30,3
106689,27,27
44302,17,17
98299,13,13
45259,7,7
104669,9,9
98701,9,9
111300,30,30
95963,8,8
106372,30,30
54656,8,8
24098,12,12
45070,10,10
82290,6,6
52862,21,21
14522,27,27
32030,25,25
114903,17,17
81276,8,8
69040,6,6
48712,17,17
13367,23,23
49719,14,14
113817,19,19
9579,8,8
84701,8,8
86438,17,17
52040,8,8
7479,17,17
71681,10,10
35647,26,26
37135,28,28
68953,17,17
66462,12,12
120382,3,3
92457,8,12
77940,6,6
16332,13,13
28168,1,19
40859,17,17
53783,1,1
95327,6,6
87917,17,17
19031,17,17
1220,8,8
92182,17,17
39722,17,17
112268,2,2
43509,17,17
56825,17,17
91294,17,17
4401,17,17
54161,17,17
43531,28,28
51199,18,18
10373,17,17
110349,23,23
85756,10,10
85633,2,2
109559,17,17
124506,15,15
7178,18,18
20023,17,17
90119,27,27
93539,15,15
29726,8,8
15006,17,25
50238,21,21
103328,8,8
91645,16,16
66756,17,17
83585,14,14
2121,17,17
70433,11,11
106771,13,13
97097,6,6
965,6,6
100191,30,30
118746,10,10
46356,25,25
45625,17,17
1579,17,17
62620,27,27
49000,16,16
37332,17,17
79461,17,17
115000,19,19
28524,17,17
35244,5,17
61875,8,8
64983,8,8
70002,3,17
107570,6,6
53030,8,8
23269,23,23
55765,25,25
33854,25,25
93802,17,17
4543,18,18
54388,17,17
11887,17,17
70294,15,15
84537,15,15
43873,17,17
23256,29,29
75601,8,8
14967,12,12
32690,17,17
62614,8,8
96883,11,11
62571,5,5
25754,29,17
24521,1,1
84936,28,28
3046,2,2
115067,4,4
29820,17,17
11644,8,8
42469,5,5
37926,3,3
33962,6,6
42511,17,17
45811,7,7
3029,7,7
49134,8,8
31948,13,13
27246,23,23
33505,8,8
104856,9,9
118412,3,3
96348,8,8
67704,8,8
105421,19,19
110403,20,20
18634,29,29
113313,12,12
9599,17,17
18497,19,19
68064,21,21
118000,17,17
67595,17,17
91119,22,0
34848,8,8
27478,8,8
111501,8,8
51409,8,8
83675,17,17
114804,4,4
41925,25,25
67861,17,17
31266,11,11
24183,2,21
64253,8,8
67550,22,22
112881,17,17
42066,26,26
8992,8,8
55682,16,16
55811,3,17
7055,5,5
107053,16,16
42289,8,8
20190,8,8
72064,27,27
89502,10,10
21189,8,8
11449,5,5
11409,29,29
57536,17,17
11026,17,17
89747,16,16
122854,16,16
93247,22,22
56303,6,6
22199,12,12
75572,5,5
108280,18,18
48497,21,21
10926,17,17
21389,17,17
107715,26,26
55091,17,17
113177,12,12
4618,17,17
78913,21,21
44821,25,29
41023,12,4
13289,8,18
96070,12,12
103510,8,8
63577,25,17
14054,17,17
99593,12,12
104788,30,30
46916,5,17
96479,8,8
6890,17,17
21321,18,18
8428,11,11
114396,11,11
73975,2,2
54366,28,9
103679,2,2
30962,17,17
23394,29,29
34199,1,1
111607,0,0
63515,8,8
116135,8,8
57376,17,17
64332,1,1
23305,29,29
10138,8,8
46656,17,17
122066,17,17
82892,17,17
89542,17,17
70914,21,21
19349,29,29
62392,16,16
39723,17,17
59334,25,25
117995,17,17
84095,25,25
51509,19,19
50814,18,18
36703,28,28
29380,17,17
41149,18,18
77074,17,17
114327,8,8
101106,11,17
40904,11,11
3988,17,17
72719,8,8
98378,13,13
124715,28,28
44773,17,28
68482,17,17
115071,21,21
90280,3,3
24612,1,1
108309,16,16
68605,12,12
25817,17,17
40507,17,17
54687,25,25
48828,8,8
18048,17,17
85732,3,3
20594,17,17
68288,6,6
100477,17,17
83617,17,17
28740,17,17
87586,3,8
113885,11,11
4845,17,17
71482,8,8
6811,28,28
86203,19,19
90641,17,17
28889,5,5
83647,5,5
59365,16,16
96269,17,17
9083,17,17
65462,17,17
72097,16,16
17808,17,17
12399,12,12
19206,3,3
28579,17,17
56571,11,11
113853,21,21
27123,27,27
27173,1,1
9069,17,17
112646,17,17
118617,5,5
94563,0,8
93284,27,27
16449,6,6
120520,17,17
7743,8,8
120997,17,17
60688,28,28
92025,21,21
55456,17,17
37378,22,22
27152,13,28
48472,12,12
24835,12,12
13327,12,12
112441,3,3
123933,16,16
81493,17,17
124476,12,12
117598,20,20
105577,12,12
39359,27,17
1030,15,15
123497,14,14
29911,28,28
672,24,24
103548,26,26
84914,8,8
18659,2,2
1744,8,8
27953,17,17
96121,16,16
118480,17,17
59162,8,8
773,17,17
120593,11,11
89746,18,18
9354,29,29
72299,17,17
11199,17,17
115691,26,26
106072,26,26
56214,17,17
71076,12,12
66438,17,17
52440,22,22
8214,17,17
37949,17,17
109625,19,19
96373,12,12
24546,12,12
38527,13,8
19113,17,17
105291,10,10
1926,27,27
75490,11,11
18849,17,17
70730,10,10
27977,17,17
47630,18,18
75289,12,12
38763,23,23
68076,10,10
68493,24,24
11431,8,8
91601,13,13
72087,20,20
71883,3,3
115989,23,23
117656,13,13
96106,21,21
23067,19,19
111054,15,15
101535,18,18
241,18,18
73951,8,8
78737,27,27
26180,2,8
67185,17,17
85009,27,27
53415,27,27
13439,28,28
47618,11,11
113692,26,26
22476,17,17
58776,14,8
56757,3,3
15333,17,17
120880,13,13
56229,24,24
68768,8,8
72384,2,2
63587,8,8
22982,17,17
73323,24,24
109428,21,21
25064,17,17
55496,17,17
50137,1,8
27316,17,17
64451,27,27
16323,18,18
119580,21,21
33684,5,5
48574,5,5
41183,17,17
65012,2,2
98984,16,16
67000,21,17
652,17,17
104335,13,13
97796,18,18
53557,25,25
107580,28,28
85803,25,25
30729,6,6
34981,17,17
121974,8,8
10538,8,8
62641,10,10
35601,8,8
29636,17,17
58573,27,27
61977,28,28
98521,3,17
31513,17,17
121774,12,12
61932,5,5
40847,23,23
62914,8,8
41998,17,17
60374,2,2
124882,23,23
30813,17,17
398,17,17
68251,16,16
63195,8,8
92111,20,20
113072,13,17
94874,21,21
88742,12,12
95799,5,5
21688,18,18
75870,21,21
85197,5,5
112295,8,8
42379,8,8
68130,17,17
56432,17,17
51657,5,5
441,17,17
103656,10,16
63889,15,17
36700,17,17
56748,1,1
22793,12,12
29892,17,17
67036,17,17
93711,8,8
12562,12,17
38303,12,17
12606,12,12
93703,16,16
82794,19,19
50789,21,21
63792,5,5
15525,8,8
81421,15,15
84109,8,8
219,8,8
50740,15,15
41169,25,25
6556,17,17
22708,17,17
106872,11,11
115285,13,13
8313,15,15
24246,17,17
39690,27,5
8786,18,18
116458,5,3
120610,12,12
63300,2,2
101779,17,17
101782,22,22
48148,2,2
119111,21,21
120859,30,30
39949,17,17
100139,28,12
71750,13,13
21076,29,29
1715,17,17
70109,15,15
64633,2,2
40442,17,17
78719,8,8
7701,17,17
34066,11,11
6509,5,5
95473,23,23
920,2,2
89397,22,22
49132,11,11
93015,3,3
107348,17,17
55395,17,17
64570,23,23
16009,8,8
35636,21,17
119747,4,4
74610,17,17
86626,15,15
80924,19,19
387,8,8
103881,12,12
87035,17,17
97099,0,0
115064,8,8
117297,17,17
15614,22,22
89650,30,30
23083,8,8
81498,8,8
33081,17,17
66908,17,17
18893,17,17
83854,8,8
82955,10,10
35359,17,17
64287,7,7
49842,17,17
111574,19,19
35365,25,25
121099,17,17
23163,17,17
98531,19,19
54417,25,25
98824,13,17
115582,16,16
58757,26,26
121978,9,9
35372,17,17
21907,29,29
67776,17,17
64893,17,17
120896,12,12
13610,17,17
7538,15,15
79613,17,17
58250,8,8
26698,17,17
43143,15,15
46550,2,2
19488,8,8
16165,13,13
112105,18,16
93690,22,22
67335,17,17
24934,17,17
72186,17,17
106000,30,30
77574,17,17
68725,8,8
115462,16,16
43690,17,2
5981,17,17
54382,18,18
107088,8,8
104839,5,5
36991,5,5
17049,17,17
38068,25,25
8514,28,28
89688,8,22
122475,30,30
90823,30,30
11719,2,17
74114,4,4
66571,17,17
96561,13,13
21271,15,8
96246,30,30
99623,16,16
67337,27,21
110174,15,15
122121,15,15
6323,2,2
29137,17,17
92627,12,12
76048,5,5
90554,17,17
11872,2,2
41791,5,5
195,17,17
118852,21,21
106201,9,9
18586,26,26
121253,8,8
110329,0,0
90685,23,23
110116,13,7
54159,2,2
91147,17,17
99798,26,26
84371,6,6
98414,17,17
70937,17,17
60005,11,11
70723,11,11
56717,15,15
121862,22,22
40257,5,5
121370,18,18
12009,17,17
40070,12,12
93175,17,17
59549,27,27
117420,17,17
96013,2,2
85189,10,10
1309,20,20
40437,17,17
86319,26,26
30321,17,17
35782,1,1
50418,21,21
54403,8,8
38524,7,7
24163,17,17
12586,8,8
19672,17,17
118305,18,18
101479,15,17
88136,18,18
61115,25,25
46495,17,17
34203,18,18
81928,17,17
115313,26,24
78468,17,17
63595,8,8
92964,8,8
17783,7,7
110987,23,23
21666,5,5
88543,30,30
31032,17,17
67164,8,8
105427,2,17
54749,10,10
15022,13,13
69219,25,25
5078,21,21
71741,27,27
23190,3,3
122560,21,21
117144,17,17
6649,17,17
15252,16,16
5771,17,17
39482,21,21
122072,30,30
20051,3,17
5872,17,17
20858,18,18
122,17,6
46913,17,17
42640,17,17
20019,17,17
8638,17,17
87557,5,8
57749,2,2
97538,30,30
46030,16,16
64405,17,17
98052,17,17
17142,12,12
45271,21,21
83627,4,4
55143,5,17
101383,14,14
56034,12,12
108832,30,30
39830,17,17
121061,17,17
110072,2,2
6444,17,17
9024,17,17
74524,5,8
58050,8,8
91053,18,18
61144,8,8
14405,17,17
61279,4,17
79723,8,8
49124,25,25
60151,27,27
101932,17,17
93053,8,8
43325,1,17
61341,17,17
39864,2,4
67368,18,18
118505,0,0
38606,19,19
116275,17,17
74530,15,15
58362,26,26
49006,13,13
9162,8,8
21260,17,17
75892,8,8
116274,17,17
20950,8,8
87873,28,28
28808,17,17
37200,18,18
26163,22,22
31796,17,17
21064,16,4
2309,28,28
21147,22,22
81153,17,17
2267,17,17
98517,11,11
71822,23,23
70794,10,10
80183,12,12
66519,13,13
74725,25,25
4004,13,13
103257,13,17
90242,4,4
124080,17,17
45575,8,8
21034,17,17
44059,17,6
77864,17,17
37150,17,17
111615,30,30
39246,17,17
84499,12,12
95110,18,18
102550,23,23
33100,21,21
47514,27,10
120642,17,17
11386,2,2
45549,17,17
81799,27,27
52640,26,26
36150,17,17
95497,9,9
116864,9,8
122548,19,19
72557,8,8
50076,16,16
77344,24,24
75203,4,4
78251,2,2
33552,17,17
84771,2,2
86508,18,18
29256,17,17
57100,25,25
58979,21,21
20109,17,17
68182,21,21
30462,17,17
106888,12,12
48220,1,1
78357,8,8
42514,6,6
85071,22,22
105196,13,13
27261,8,8
91547,30,25
59124,25,25
17329,11,17
55847,18,18
101208,3,3
124778,26,26
30923,8,8
102983,2,2
77203,12,12
116099,12,12
49350,8,8
87072,17,17
112942,4,4
90767,19,19
38753,25,25
122515,12,12
35803,17,17
86361,8,8
67012,8,8
8384,22,22
85897,30,13
58042,17,17
11472,17,17
119206,17,17
123303,17,17
58409,25,25
52162,8,8
93856,17,17
22002,2,17
118423,3,3
98034,17,17
78394,15,15
43577,17,17
5353,21,21
122554,21,21
34104,17,17
1032,2,2
97185,16,12
49569,17,17
5941,21,21
36391,21,21
97633,4,4
12357,27,27
56509,25,25
52547,12,12
28417,12,12
55542,26,26
454,15,15
84806,8,8
85194,12,12
38629,17,17
118853,8,8
92257,13,2
123666,22,22
68635,15,15
20619,17,17
60448,2,2
112620,12,12
58569,12,12
25269,29,29
82170,13,13
78803,17,17
94056,17,17
83409,25,25
88396,5,5
4159,29,17
56080,24,24
110881,17,17
93646,20,20
48132,17,17
118980,19,17
64224,8,8
113419,30,30
57639,3,3
4654,8,8
37457,8,8
82744,20,20
7663,16,16
46712,17,17
29885,5,5
107849,23,23
25292,21,21
2468,17,17
99235,3,3
111275,30,17
91008,28,28
4580,17,17
46776,17,17
57830,17,17
92834,23,23
32572,16,16
111421,2,2
55875,25,25
36879,12,17
83549,8,8
52596,6,6
32960,17,17
55939,12,12
86341,8,8
82123,17,17
105446,15,15
267,18,8
45886,17,17
84467,17,17
37911,8,8
67588,17,17
21878,2,2
91763,5,5
79402,19,19
15584,16,16
80160,17,17
97124,26,26
51640,20,17
112055,15,17
110110,18,18
7082,27,27
58963,21,21
96010,3,3
80794,17,17
54468,13,13
53145,17,17
109684,3,3
44274,2,2
109542,13,13
54791,25,25
13320,17,17
4387,17,17
115041,0,0
74602,27,27
79336,5,5
58661,21,21
24948,17,17
116144,20,20
47675,17,17
83078,17,17
110928,11,11
6569,17,17
35291,17,17
11976,17,17
4749,17,17
121380,15,15
6891,8,8
70650,13,13
112077,17,17
44030,17,17
36871,5,5
82716,20,20
110889,21,21
37857,17,17
78967,23,23
4243,2,8
42328,17,17
7200,29,29
109322,4,4
51989,1,1
49959,8,8
4168,17,17
111380,17,17
110922,3,3
41211,28,28
94008,2,2
86571,17,17
68664,3,3
4107,18,16
113126,27,27
110780,30,30
81327,17,17
6920,28,28
1205,17,17
81225,24,24
22668,17,17
4413,17,17
119812,3,3
10361,14,8
21077,17,17
30102,8,8
71369,17,17
49675,17,17
78176,3,3
90966,21,21
121299,17,17
76484,17,17
98051,17,17
49342,8,8
93978,0,0
90343,17,17
39971,17,17
62043,23,23
79249,21,21
49788,27,27
120497,21,21
18053,5,5
118135,4,4
23751,17,17
106142,23,23
61765,18,18
7841,18,18
30221,8,8
89662,8,8
69947,24,24
57377,21,21
73894,20,20
62070,10,10
80322,20,20
60991,24,24
25501,24,24
71547,5,5
54919,20,20
105895,3,3
77501,10,10
31396,16,16
119648,13,13
7706,15,15
38431,8,8
94896,12,12
90052,3,3
21082,17,17
82775,17,17
2322,17,17
95685,0,0
101923,3,3
65932,17,17
123833,3,3
51635,17,17
25896,17,15
123853,28,28
82829,18,18
84962,5,5
54802,8,8
92208,16,16
96239,17,17
21452,8,8
48141,17,17
26679,8,8
97901,10,10
72088,12,12
54151,21,21
76444,17,17
33813,8,8
36459,17,17
88690,0,0
71093,8,8
68063,17,17
9019,17,17
85551,2,2
71900,21,21
23690,2,2
124950,12,12
48590,17,17
84646,25,25
60701,5,5
8542,17,17
20252,17,17
43135,8,8
33965,17,17
100688,6,6
35576,2,2
59647,5,17
45044,17,2
99591,13,13
2099,17,17
11811,19,8
112047,8,8
100391,16,16
74631,25,25
68911,2,8
108385,17,17
15190,8,8
96928,13,13
101637,12,12
34896,14,14
31982,1,1
116210,11,11
103762,16,16
113836,17,17
49453,17,17
43438,4,4
116251,12,12
59568,6,6
11983,21,21
43328,12,12
36707,1,1
10667,17,17
35991,17,17
29440,17,17
53872,25,25
19823,13,13
22503,17,17
103660,3,3
17826,17,17
84598,24,24
84801,23,23
52951,17,17
95540,30,30
59144,28,17
55742,8,8
49164,2,2
43241,25,25
41485,28,28
61002,10,10
115992,11,11
105355,3,3
44176,25,25
95875,30,30
63154,17,17
20868,18,18
66840,19,19
6479,8,8
67624,17,17
93188,0,0
27542,17,17
98090,12,12
57286,18,18
55487,21,21
34014,5,5
107047,8,8
79157,8,8
76359,5,5
83859,1,1
57984,21,21
57838,17,8
12259,12,12
31830,17,17
101304,16,16
86864,4,4
122553,17,17
3003,2,2
75077,17,11
4246,27,27
115948,12,12
55191,21,17
1583,17,17
104768,12,12
30349,17,17
41859,15,17
105875,8,8
119216,23,23
34344,17,17
95855,11,11
64438,2,2
16261,8,8
42649,30,17
41028,17,17
60619,26,26
114186,30,30
44740,18,18
81826,6,6
78536,17,17
76528,5,5
117249,11,11
35982,25,25
90,17,17
18572,2,2
114139,17,17
